start_nodeid,end_nodeid,distance,longitude_x,latitude_x,elevation_x,longitude_y,latitude_y,elevation_y,mean_longitude,mean_latitude,mean_elevation,norm_longitude_x,norm_longitude_y,norm_longitude,norm_latitude_x,norm_latitude_y,norm_latitude
10621,10629,0.003978,-117.818893,34.119217,287,-117.818161,34.115307,287,-117.818527,34.117262,287.0,0.6970089230195758,0.6971309506384935,0.6970699368290347,0.019846466391960166,0.019194784410767333,0.019520625401363748
10622,10624,0.002378,-116.033974,34.118656,650,-116.034927,34.116478,661,-116.0344505,34.117567,655.5,0.9945627693734674,0.9944039000827187,0.994483334728093,0.01975296419465893,0.019389955663958344,0.019571459929308636
10624,11212,0.040592,-116.034927,34.116478,661,-116.0355,34.07589,875,-116.0352135,34.096184,768.0,0.9944039000827187,0.9943083784629917,0.9943561392728553,0.019389955663958344,0.0126251300238892,0.01600754284392377
11211,11212,0.012138,-116.025421,34.069126,884,-116.0355,34.07589,875,-116.0304605,34.072508,879.5,0.9959885920846755,0.9943083784629917,0.9951484852738336,0.011497770197599285,0.0126251300238892,0.012061450110744242
10625,10626,0.011929,-118.141617,34.154144,270,-118.14093,34.142235,267,-118.1412735,34.1481895,268.5,0.6432094130638236,0.643323938984857,0.6432666760243403,0.025667769859258855,0.023682889881245568,0.024675329870252213
10626,10627,0.02048,-118.14093,34.142235,267,-118.138817,34.121864,225,-118.1398735,34.1320495,246.0,0.643323938984857,0.6436761853766226,0.6435000621807399,0.023682889881245568,0.020287643426287666,0.021985266653766617
10627,10628,0.02648,-118.138817,34.121864,225,-118.164673,34.11615,202,-118.151745,34.119007,213.5,0.6436761853766226,0.63936587647671,0.6415210309266663,0.020287643426287666,0.019335287712594285,0.019811465569440974
10628,10694,0.014206,-118.164673,34.11615,202,-118.178543,34.113079,175,-118.171608,34.1146145,188.5,0.63936587647671,0.6370536864843731,0.6382097814805415,0.019335287712594285,0.018823442350895205,0.019079365031744747
10629,10693,0.016664,-117.818161,34.115307,287,-117.815079,34.09893,274,-117.81662,34.1071185,280.5,0.6971309506384935,0.6976447335913696,0.6973878421149315,0.019194784410767333,0.01646522026601018,0.017830002338388756
10630,10631,0.081058,-117.449944,34.115204,418,-117.530937,34.111984,378,-117.4904405,34.113594,398.0,0.7585143437464671,0.7450124544855323,0.7517633991159998,0.019177617340674045,0.018640938062044515,0.01890927770135928
10630,10667,0.022752,-117.449944,34.115204,418,-117.427269,34.113331,416,-117.4386065,34.1142675,417.0,0.7585143437464671,0.7622943659581621,0.7604043548523146,0.019177617340674045,0.018865443337918942,0.019021530339296495
10666,10667,0.021321,-117.406693,34.107746,399,-117.427269,34.113331,416,-117.416981,34.110538500000004,407.5,0.765724475639652,0.7622943659581621,0.764009420798907,0.017934588129487627,0.018865443337918942,0.018400015733703284
10631,10639,0.090829,-117.530937,34.111984,378,-117.621758,34.110718,445,-117.5763475,34.111351,411.5,0.7450124544855323,0.729872194406667,0.7374423244460997,0.018640938062044515,0.018429933103427804,0.01853543558273616
10631,10842,0.014924,-117.530937,34.111984,378,-117.522362,34.09977,361,-117.5266495,34.105877,369.5,0.7450124544855323,0.7464419446934817,0.745727199589507,0.018640938062044515,0.016605223556086932,0.017623080809065723
10631,10855,0.019175,-117.530937,34.111984,378,-117.539429,34.094791,352,-117.535183,34.1033875,365.0,0.7450124544855323,0.7435968007425678,0.7443046276140501,0.018640938062044515,0.015775370721212188,0.01720815439162835
10854,10855,0.027481,-117.546463,34.068226,316,-117.539429,34.094791,352,-117.542946,34.0815085,334.0,0.7424242020110542,0.7435968007425678,0.743010501376811,0.011347766672517386,0.015775370721212188,0.013561568696864788
10633,10634,0.013921,-117.305908,34.137993,363,-117.299797,34.125484,346,-117.3028525,34.1317385,354.5,0.7825257783344955,0.7835445089071825,0.783035143620839,0.022975873266355473,0.020890990938287193,0.021933432102321335
10634,10635,0.0144,-117.299797,34.125484,346,-117.295311,34.111801,330,-117.297554,34.1186425,338.0,0.7835445089071825,0.7842923448340473,0.783918426870615,0.020890990938287193,0.018610437345277703,0.01975071414178245
10635,10638,0.016825,-117.295311,34.111801,330,-117.278488,34.112091,321,-117.2868995,34.111946,325.5,0.7842923448340473,0.7870968129119893,0.7856945788730183,0.018610437345277703,0.018658771814471006,0.018634604579874356
10637,10638,0.010107,-117.26841,34.111336,322,-117.278488,34.112091,321,-117.273449,34.1117135,321.5,0.7887768598292737,0.7870968129119893,0.7879368363706315,0.01853293552398517,0.018658771814471006,0.01859585366922809
10635,10662,0.000832,-117.295311,34.111801,330,-117.296143,34.111786,330,-117.295727,34.111793500000005,330.0,0.7842923448340473,0.7841536467753862,0.7842229958047168,0.018610437345277703,0.01860793728652671,0.018609187315902206
10661,10662,0.010812,-117.306549,34.108852,332,-117.296143,34.111786,330,-117.301346,34.110319000000004,331.0,0.7824189208157435,0.7841536467753862,0.7832862837955649,0.018118925794756102,0.01860793728652671,0.018363431540641406
10635,10780,0.000963,-117.295311,34.111801,330,-117.295013,34.110886,330,-117.295162,34.111343500000004,330.0,0.7842923448340473,0.7843420227444812,0.7843171837892642,0.018610437345277703,0.01845793376144363,0.018534185553360664
10636,10637,0.009262,-117.26738,34.120541,332,-117.26841,34.111336,322,-117.267895,34.1159385,327.0,0.7889485653586252,0.7887768598292737,0.7888627125939495,0.02006713824441601,0.01853293552398517,0.01930003688420059
10637,10655,0.009854,-117.26841,34.111336,322,-117.258583,34.110596,328,-117.2634965,34.110966000000005,325.0,0.7887768598292737,0.7904150639428049,0.7895959618860393,0.01853293552398517,0.018409599292250323,0.018471267408117747
10637,10687,0.00901,-117.26841,34.111336,322,-117.269417,34.102383,321,-117.2689135,34.1068595,321.5,0.7887768598292737,0.7886089885010629,0.7886929241651683,0.01853293552398517,0.017040733790578067,0.01778683465728162
10639,10642,0.010651,-117.621758,34.110718,445,-117.632408,34.110672,414,-117.627083,34.110695,429.5,0.729872194406667,0.7280967925740525,0.7289844934903598,0.018429933103427804,0.018422266256590648,0.018426099680009224
10640,10641,0.01239,-117.687187,34.110695,432,-117.699577,34.110729,432,-117.693382,34.110712,432.0,0.7189648923873108,0.7168994249031685,0.7179321586452396,0.018426099680009224,0.018431766479845593,0.018428933079927406
10640,10644,0.032341,-117.687187,34.110695,432,-117.654846,34.110596,425,-117.6710165,34.110645500000004,428.5,0.7189648923873108,0.7243562793045477,0.7216605858459293,0.018426099680009224,0.018409599292250323,0.018417849486129775
10640,10759,0.018149,-117.687187,34.110695,432,-117.686394,34.092564,368,-117.6867905,34.1016295,400.0,0.7189648923873108,0.7190970889744696,0.7190309906808902,0.018426099680009224,0.015404195331924248,0.016915147505966736
10641,10654,0.005072,-117.699577,34.110729,432,-117.704643,34.110474,420,-117.70211,34.1106015,426.0,0.7168994249031685,0.7160549004257952,0.7164771626644819,0.018431766479845593,0.018389265481072843,0.018410515980459216
10653,10654,0.005518,-117.710152,34.110146,409,-117.704643,34.110474,420,-117.7073975,34.11031,414.5,0.7151365259003627,0.7160549004257952,0.715595713163079,0.01833459752970878,0.018389265481072843,0.01836193150539081
10642,10643,0.003761,-117.632408,34.110672,414,-117.636169,34.110657,414,-117.6342885,34.1106645,414.0,0.7280967925740525,0.7274698173353239,0.7277833049546882,0.018422266256590648,0.018419766197839655,0.01842101622721515
10643,10645,0.014839,-117.636169,34.110657,414,-117.651009,34.110584,426,-117.643589,34.1106205,420.0,0.7274698173353239,0.724995924077482,0.726232870706403,0.018419766197839655,0.018407599245249533,0.018413682721544596
10644,10645,0.003838,-117.654846,34.110596,425,-117.651009,34.110584,426,-117.6529275,34.11059,425.5,0.7243562793045477,0.724995924077482,0.7246761016910148,0.018409599292250323,0.018407599245249533,0.01840859926874993
10643,10741,0.01395,-117.636169,34.110657,414,-117.634956,34.09676,373,-117.6355625,34.1037085,393.5,0.7274698173353239,0.7276720297694036,0.7275709235523637,0.018419766197839655,0.016103545099977183,0.01726165564890842
10646,10647,0.001481,-117.376968,34.11058,393,-117.378448,34.110538,395,-117.377708,34.110558999999995,394.0,0.7706797638532175,0.770433041345023,0.7705564025991203,0.018406932562915146,0.018399932398411187,0.018403432480663166
10646,10659,0.036918,-117.376968,34.11058,393,-117.340111,34.108475,367,-117.3585395,34.1095275,380.0,0.7706797638532175,0.776823987829246,0.7737518758412317,0.018406932562915146,0.018056090984804686,0.018231511773859916
10658,10659,0.011274,-117.328857,34.109161,344,-117.340111,34.108475,367,-117.334484,34.108818,355.5,0.7787000791179066,0.776823987829246,0.7777620334735763,0.018170427005034785,0.018056090984804686,0.018113258994919737
10647,10663,0.008434,-117.378448,34.110538,395,-117.386879,34.110302,395,-117.3826635,34.11042,395.0,0.770433041345023,0.7690275565703044,0.7697302989576638,0.018399932398411187,0.01836059814072263,0.01838026526956691
10648,10650,0.001832,-117.741333,34.110416,366,-117.739578,34.10989,371,-117.7404555,34.110153,368.5,0.7099385160841404,0.710231082301628,0.7100847991928843,0.018379598587233707,0.018291929860351844,0.018335764223792773
10650,10665,0.012611,-117.739578,34.10989,371,-117.727097,34.108089,381,-117.7333375,34.1089895,376.0,0.710231082301628,0.7123117198859337,0.7112714010937808,0.018291929860351844,0.017991756139602674,0.01814184299997726
10651,10665,0.012866,-117.71434,34.109764,403,-117.727097,34.108089,381,-117.7207185,34.108926499999995,392.0,0.7144383678839294,0.7123117198859337,0.7133750438849316,0.018270929366839973,0.017991756139602674,0.018131342753221324
10651,10652,0.001824,-117.71434,34.109764,403,-117.712532,34.110001,403,-117.713436,34.1098825,403.0,0.7144383678839294,0.7147397694344823,0.7145890686592058,0.018270929366839973,0.01831043029511154,0.018290679830975758
10652,10653,0.002385,-117.712532,34.110001,403,-117.710152,34.110146,409,-117.711342,34.1100735,406.0,0.7147397694344823,0.7151365259003627,0.7149381476674225,0.01831043029511154,0.01833459752970878,0.01832251391241016
10655,10656,0.01451,-117.258583,34.110596,328,-117.244148,34.109116,336,-117.2513655,34.109856,332.0,0.7904150639428049,0.7928214419196881,0.7916182529312465,0.018409599292250323,0.01816292682878063,0.01828626306051548
10656,10680,0.014411,-117.244148,34.109116,336,-117.229813,34.107643,345,-117.2369805,34.1083795,340.5,0.7928214419196881,0.7952111494568277,0.7940162956882579,0.01816292682878063,0.01791742105939552,0.018040173944088075
10657,10658,0.007869,-117.320999,34.108746,343,-117.328857,34.109161,344,-117.324928,34.1089535,343.5,0.7800100422729005,0.7787000791179066,0.7793550606954036,0.018101258712912613,0.018170427005034785,0.018135842858973697
10657,10660,0.005356,-117.320999,34.108746,343,-117.315651,34.108463,341,-117.318325,34.1086045,342.0,0.7800100422729005,0.7809015773903484,0.7804558098316244,0.018101258712912613,0.018054090937803892,0.018077674825358252
10660,10661,0.00911,-117.315651,34.108463,341,-117.306549,34.108852,332,-117.3111,34.1086575,336.5,0.7809015773903484,0.7824189208157435,0.781660249103046,0.018054090937803892,0.018118925794756102,0.018086508366279997
10663,10664,0.016447,-117.386879,34.110302,395,-117.403191,34.1082,400,-117.395035,34.109251,397.5,0.7690275565703044,0.7663082744394465,0.7676679155048755,0.01836059814072263,0.01801025657436237,0.0181854273575425
10664,10666,0.003531,-117.403191,34.1082,400,-117.406693,34.107746,399,-117.404942,34.107973,399.5,0.7663082744394465,0.765724475639652,0.7660163750395492,0.01801025657436237,0.017934588129487627,0.017972422351924998
10668,10669,0.007958,-118.246552,34.103714,113,-118.242477,34.11055,119,-118.2445145,34.107132,116.0,0.625716287119652,0.6263956075391737,0.6260559473294128,0.017262572337116127,0.018401932445413164,0.017832252391264646
10668,10676,0.001428,-118.246552,34.103714,113,-118.247772,34.104454,115,-118.247162,34.104084,114.0,0.625716287119652,0.6255129077547885,0.6256145974372203,0.017262572337116127,0.017385908568850975,0.01732424045298355
10675,10676,0.014497,-118.259407,34.113102,119,-118.247772,34.104454,115,-118.2535895,34.108778,117.0,0.6235733020907068,0.6255129077547885,0.6245431049227477,0.018827275774313784,0.017385908568850975,0.018106592171582378
10668,10777,0.013076,-118.246552,34.103714,113,-118.235352,34.096966,114,-118.240952,34.10034,113.5,0.625716287119652,0.6275833763708505,0.6266498317452512,0.017262572337116127,0.016137879240162575,0.01670022578863935
10668,10821,0.004242,-118.246552,34.103714,113,-118.248718,34.100067,114,-118.247635,34.1018905,113.5,0.625716287119652,0.6253552053948211,0.6255357462572366,0.017262572337116127,0.01665472471936482,0.016958648528240472
10820,10821,0.015058,-118.252586,34.085514,161,-118.248718,34.100067,114,-118.250652,34.09279050000001,137.5,0.6247103927855677,0.6253552053948211,0.6250327990901945,0.014229167718775413,0.01665472471936482,0.015441946219070118
10669,10670,0.012276,-118.242477,34.11055,119,-118.233398,34.118813,152,-118.2379375,34.1146815,135.5,0.6263956075391737,0.6279091167634281,0.6271523621513009,0.018401932445413164,0.019779131476256966,0.019090531960835065
10670,10671,0.007914,-118.233398,34.118813,152,-118.226051,34.121754,144,-118.2297245,34.1202835,148.0,0.6279091167634281,0.6291338939713355,0.6285215053673818,0.019779131476256966,0.020269309662110976,0.020024220569183973
10671,10672,0.01258,-118.226051,34.121754,144,-118.222351,34.133778,220,-118.224201,34.127766,182.0,0.6291338939713355,0.6297507002418204,0.629442297106578,0.020269309662110976,0.02227335675721716,0.021271333209664067
10672,10673,0.009333,-118.222351,34.133778,220,-118.219917,34.142788,199,-118.221134,34.138283,209.5,0.6297507002418204,0.630156458745163,0.6299535794934917,0.02227335675721716,0.023775058713880397,0.02302420773554878
10677,10678,0.005008,-117.197968,34.125118,409,-117.196587,34.120304,394,-117.1972775,34.122710999999995,401.5,0.8005198509929404,0.8007500697657909,0.8006349603793657,0.020829989504753562,0.020027637316143265,0.020428813410448415
10678,10679,0.019882,-117.196587,34.120304,394,-117.186394,34.103233,376,-117.1914905,34.1117685,385.0,0.8007500697657909,0.8024492876887785,0.8015996787272848,0.020027637316143265,0.0171824037864896,0.018605020551316433
10679,10681,0.022983,-117.186394,34.103233,376,-117.209091,34.106842,363,-117.1977425,34.1050375,369.5,0.8024492876887785,0.7986655979803422,0.8005574428345603,0.0171824037864896,0.01778391792207134,0.01748316085428047
10680,10681,0.020737,-117.229813,34.107643,345,-117.209091,34.106842,363,-117.219452,34.1072425,354.0,0.7952111494568277,0.7986655979803422,0.7969383737185849,0.01791742105939552,0.01778391792207134,0.01785066949073343
10679,10689,0.045597,-117.186394,34.103233,376,-117.1408,34.102615,471,-117.163597,34.102924,423.5,0.8024492876887785,0.8100500079851404,0.8062496478369594,0.0171824037864896,0.017079401365932237,0.01713090257621092
10679,10779,0.018848,-117.186394,34.103233,376,-117.185867,34.084393,407,-117.1861305,34.093813,391.5,0.8024492876887785,0.8025371409062243,0.8024932142975014,0.0171824037864896,0.014042329994754762,0.015612366890622183
10682,10683,0.010112,-118.597,34.125996,445,-118.588226,34.120968,368,-118.592613,34.123482,406.5,0.5672950644495877,0.5687577288326244,0.5680263966411061,0.02097632627700107,0.02013830658353779,0.02055731643026943
10683,10684,0.01425,-118.588226,34.120968,368,-118.588753,34.106728,326,-118.5884895,34.113848,347.0,0.5687577288326244,0.568669875615181,0.5687138022239027,0.02013830658353779,0.017764917475560263,0.018951612029549026
10684,10685,0.005656,-118.588753,34.106728,326,-118.589897,34.101189,297,-118.589325,34.1039585,311.5,0.568669875615181,0.5684791657845233,0.5685745206998521,0.017764917475560263,0.016841729113967294,0.01730332329476378
10685,10686,0.000734,-118.589897,34.101189,297,-118.590477,34.100739,297,-118.590187,34.100964,297.0,0.5684791657845233,0.5683824772340125,0.5684308215092679,0.016841729113967294,0.01676672735142575,0.016804228232696523
10686,10784,0.010479,-118.590477,34.100739,297,-118.598732,34.094284,311,-118.5946045,34.0975115,304.0,0.5683824772340125,0.5670063324332406,0.5676944048336265,0.01676672735142575,0.0156908687354157,0.016228798043420728
10687,10688,0.001694,-117.269417,34.102383,321,-117.269417,34.100689,319,-117.269417,34.101536,320.0,0.7886089885010629,0.7886089885010629,0.7886089885010629,0.017040733790578067,0.01675839382225539,0.016899563806416728
10688,10871,0.016201,-117.269417,34.100689,319,-117.269524,34.084488,312,-117.2694705,34.092588500000005,315.5,0.7886089885010629,0.788591151130538,0.7886000698158004,0.01675839382225539,0.014058163700180462,0.015408278761217926
10689,10690,0.070297,-117.1408,34.102615,471,-117.070503,34.102787,977,-117.1056515,34.102701,724.0,0.8100500079851404,0.8217688270111793,0.8159094174981598,0.017079401365932237,0.017108068706281263,0.01709373503610675
10690,10691,0.032297,-117.070503,34.102787,977,-117.038254,34.101036,1280,-117.0543785,34.1019115,1128.5,0.8217688270111793,0.827144877123856,0.8244568520675176,0.017108068706281263,0.016816228514703643,0.01696214861049245
10691,10692,0.012009,-117.038254,34.101036,1280,-117.026299,34.099899,966,-117.0322765,34.1004675,1123.0,0.827144877123856,0.8291378281951152,0.8281413526594856,0.016816228514703643,0.016626724061348998,0.01672147628802632
10692,10740,0.007108,-117.026299,34.099899,966,-117.019783,34.102741,1016,-117.023041,34.10132,991.0,0.8291378281951152,0.8302240740487585,0.8296809511219368,0.016626724061348998,0.017100401859444107,0.016863562960396553
10739,10740,0.008051,-117.01181,34.103863,1047,-117.019783,34.102741,1016,-117.0157965,34.103302,1031.5,0.831553208209458,0.8302240740487585,0.8308886411291083,0.017287406254046577,0.017100401859444107,0.01719390405674534
10692,10787,0.007092,-117.026299,34.099899,966,-117.031616,34.095207,930,-117.0289575,34.097553000000005,948.0,0.8291378281951152,0.8282514609139864,0.8286946445545508,0.016626724061348998,0.015844705683917364,0.01623571487263318
10692,10910,0.022215,-117.026299,34.099899,966,-117.004646,34.094929,1319,-117.0154725,34.097414,1142.5,0.8291378281951152,0.8327474785126372,0.8309426533538762,0.016626724061348998,0.01579837126172485,0.016212547661536923
10693,10833,0.015073,-117.815079,34.09893,274,-117.818962,34.084366,309,-117.8170205,34.091648000000006,291.5,0.6976447335913696,0.6969974204161539,0.6973210770037617,0.01646522026601018,0.01403782988900298,0.01525152507750658
10694,10695,0.026123,-118.178543,34.113079,175,-118.199982,34.098152,216,-118.1892625,34.1056155,195.5,0.6370536864843731,0.6334797109079008,0.6352666986961369,0.018823442350895205,0.016335550552104578,0.017579496451499893
10695,10775,0.019682,-118.199982,34.098152,216,-118.215637,34.086224,119,-118.2078095,34.092188,167.5,0.6334797109079008,0.6308699535661566,0.6321748322370286,0.016335550552104578,0.014347503833007095,0.015341527192555836
10696,10697,0.010905,-116.816742,34.254963,2083,-116.80851,34.24781,2079,-116.812626,34.251386499999995,2081.0,0.8640719016070624,0.8654442122066959,0.8647580569068791,0.04247133140962099,0.041279136726380054,0.04187523406800052
10697,10698,0.012225,-116.80851,34.24781,2079,-116.80719,34.235657,2118,-116.80785,34.2417335,2098.5,0.8654442122066959,0.8656642620113004,0.8655542371089981,0.041279136726380054,0.0392535891260118,0.040266362926195925
10698,10699,0.005529,-116.80719,34.235657,2118,-116.803078,34.23196,2155,-116.805134,34.2338085,2136.5,0.8656642620113004,0.8663497504935279,0.8660070062524141,0.0392535891260118,0.03863740797908776,0.03894549855254978
10699,10700,0.006001,-116.803078,34.23196,2155,-116.797302,34.230331,2220,-116.80019,34.2311455,2187.5,0.8663497504935279,0.8673126350930752,0.8668311927933016,0.03863740797908776,0.03836590159868762,0.03850165478888769
10700,10701,0.002798,-116.797302,34.230331,2220,-116.79454,34.230782,2202,-116.795921,34.2305565,2211.0,0.8673126350930752,0.8677730726387737,0.8675428538659244,0.03836590159868762,0.038441070031812165,0.038403485815249896
10701,10702,0.005544,-116.79454,34.230782,2202,-116.789848,34.233734,2248,-116.792194,34.232258,2225.0,0.8677730726387737,0.8685552496715074,0.8681641611551405,0.038441070031812165,0.038933081594083964,0.038687075812948064
10702,10703,0.009938,-116.789848,34.233734,2248,-116.779938,34.232998,2215,-116.784893,34.233366000000004,2231.5,0.8685552496715074,0.8702072902500259,0.8693812699607666,0.038933081594083964,0.0388104120446835,0.03887174681938373
10703,10704,0.014513,-116.779938,34.232998,2215,-116.76619,34.228348,2229,-116.773064,34.230673,2222.0,0.8702072902500259,0.8724991423058756,0.8713532162779507,0.0388104120446835,0.038035393831754645,0.038422902938219074
10704,10705,0.008793,-116.76619,34.228348,2229,-116.758217,34.22464,2279,-116.7622035,34.226494,2254.0,0.8724991423058756,0.8738282764665727,0.8731637093862241,0.038035393831754645,0.037417379308414,0.03772638657008433
10705,10706,0.016622,-116.758217,34.22464,2279,-116.745064,34.214478,2394,-116.7516405,34.219559000000004,2336.5,0.8738282764665727,0.8760209394059518,0.8749246079362623,0.037417379308414,0.035723672839645136,0.036570526074029566
10706,10707,0.011413,-116.745064,34.214478,2394,-116.734062,34.211441,2382,-116.739563,34.2129595,2388.0,0.8760209394059518,0.8778550211864622,0.876937980296207,0.035723672839645136,0.03521749427778242,0.03547058355871378
10707,10708,0.011511,-116.734062,34.211441,2382,-116.723633,34.20657,2544,-116.7288475,34.2090055,2463.0,0.8778550211864622,0.8795935813472433,0.8787243012668527,0.03521749427778242,0.03440564186591717,0.03481156807184979
10708,10709,0.012842,-116.723633,34.20657,2544,-116.717079,34.195526,2611,-116.720356,34.201048,2577.5,0.8795935813472433,0.8806861619679919,0.8801398716576176,0.03440564186591717,0.0325649319425676,0.033485286904242385
10709,10710,0.006791,-116.717079,34.195526,2611,-116.715736,34.188869,2580,-116.7164075,34.1921975,2595.5,0.8806861619679919,0.880910045973737,0.8807981039708644,0.0325649319425676,0.03145540586870417,0.032010168905635884
10710,10711,0.004138,-116.715736,34.188869,2580,-116.716026,34.184742,2550,-116.715881,34.1868055,2565.0,0.880910045973737,0.880861701698484,0.8808858738361105,0.03145540586870417,0.03076755637090816,0.031111481119806165
10711,10712,0.003898,-116.716026,34.184742,2550,-116.718803,34.182007,2507,-116.7174145,34.1833745,2528.5,0.880861701698484,0.8803987635868256,0.8806302326426547,0.03076755637090816,0.03031171232523954,0.03053963434807385
10712,10713,0.006024,-116.718803,34.182007,2507,-116.724052,34.17905,2480,-116.7214275,34.180528499999994,2493.5,0.8803987635868256,0.8795237322047217,0.8799612478957737,0.03031171232523954,0.029818867410050354,0.030065289867644947
10713,10714,0.024233,-116.724052,34.17905,2480,-116.748283,34.178719,2322,-116.7361675,34.178884499999995,2401.0,0.8795237322047217,0.8754843179506289,0.8775040250776753,0.029818867410050354,0.02976369944693728,0.02979128342849382
10714,10715,0.019259,-116.748283,34.178719,2322,-116.766472,34.172386,2243,-116.7573775,34.1755525,2282.5,0.8754843179506289,0.8724521316658009,0.8739682248082149,0.02976369944693728,0.028708174642104713,0.029235937044520995
10715,10716,0.025109,-116.766472,34.172386,2243,-116.79126,34.168385,2203,-116.778866,34.1703855,2223.0,0.8724521316658009,0.8683198630623402,0.8703859973640706,0.028708174642104713,0.028041325637819383,0.028374750139962046
10716,10717,0.007151,-116.79126,34.168385,2203,-116.798409,34.168186,2147,-116.7948345,34.1682855,2175.0,0.8683198630623402,0.867128093325121,0.8677239781937306,0.028041325637819383,0.02800815819171739,0.028024741914768385
10717,10718,0.006996,-116.798409,34.168186,2147,-116.805008,34.170509,2091,-116.8017085,34.1693475,2119.0,0.867128093325121,0.8660280110064904,0.8665780521658057,0.02800815819171739,0.028395333957015222,0.028201746074366305
10718,10719,0.010026,-116.805008,34.170509,2091,-116.813507,34.175827,2075,-116.8092575,34.173168000000004,2083.0,0.8660280110064904,0.8646111903327446,0.8653196006696176,0.028395333957015222,0.029281688119670624,0.028838511038342923
10719,10720,0.0189,-116.813507,34.175827,2075,-116.832321,34.17403,1929,-116.822914,34.1749285,2002.0,0.8646111903327446,0.8614748137995238,0.8630430020661342,0.029281688119670624,0.028982181081255845,0.029131934600463233
10720,10721,0.017254,-116.832321,34.17403,1929,-116.849571,34.174377,2030,-116.840946,34.174203500000004,1979.5,0.8614748137995238,0.8585991629438795,0.8600369883717016,0.028982181081255845,0.029040015773704096,0.02901109842747997
10721,10722,0.010548,-116.849571,34.174377,2030,-116.860023,34.175797,2026,-116.854797,34.175087000000005,2028.0,0.8585991629438795,0.8568567685819555,0.8577279657629175,0.029040015773704096,0.029276688002168646,0.02915835188793637
10722,10723,0.038875,-116.860023,34.175797,2026,-116.898827,34.173431,1844,-116.879425,34.174614000000005,1935.0,0.8568567685819555,0.8503879711441356,0.8536223698630455,0.029276688002168646,0.028882345401783856,0.02907951670197625
10723,10724,0.022174,-116.898827,34.173431,1844,-116.919777,34.166168,1817,-116.909302,34.1697995,1830.5,0.8503879711441356,0.8468955140180061,0.8486417425810708,0.028882345401783856,0.02767181695436504,0.028277081178074447
10724,10725,0.011079,-116.919777,34.166168,1817,-116.930519,34.163456,1756,-116.925148,34.164812,1786.5,0.8468955140180061,0.8451047753808267,0.8460001446994164,0.02767181695436504,0.027219806332115005,0.027445811643240024
10725,10726,0.020953,-116.930519,34.163456,1756,-116.951431,34.162155,1721,-116.940975,34.1628055,1738.5,0.8451047753808267,0.8416186530218002,0.8433617142013135,0.027219806332115005,0.02700296790307892,0.02711138711759696
10726,10727,0.016105,-116.951431,34.162155,1721,-116.966583,34.156696,1765,-116.959007,34.1594255,1743.0,0.8416186530218002,0.8390927479919617,0.8403557005068809,0.02700296790307892,0.026093113188159475,0.026548040545619198
10727,10728,0.021607,-116.966583,34.156696,1765,-116.984489,34.144604,1741,-116.975536,34.15065,1753.0,0.8390927479919617,0.8361077390516054,0.8376002435217835,0.026093113188159475,0.024077732493380556,0.025085422840770016
10728,10729,0.004476,-116.984489,34.144604,1741,-116.986702,34.140713,1691,-116.9855955,34.1426585,1716.0,0.8361077390516054,0.8357388222200963,0.8359232806358509,0.024077732493380556,0.023429217253271916,0.023753474873326234
10729,10730,0.01331,-116.986702,34.140713,1691,-116.984261,34.127628,1616,-116.9854815,34.1341705,1653.5,0.8357388222200963,0.8361457476542179,0.8359422849371572,0.023429217253271916,0.02124833266915141,0.022338774961211665
10730,10731,0.008809,-116.984261,34.127628,1616,-116.9785,34.120964,1647,-116.9813805,34.124296,1631.5,0.8361457476542179,0.8371061316878053,0.8366259396710116,0.02124833266915141,0.020137639901204585,0.020692986285177996
10731,10732,0.003176,-116.9785,34.120964,1647,-116.977409,34.117981,1535,-116.9779545,34.1194725,1591.0,0.8371061316878053,0.8372880061854003,0.8371970689366028,0.020137639901204585,0.01964046155084662,0.019889050726025603
10732,10733,0.004431,-116.977409,34.117981,1535,-116.978241,34.113628,1540,-116.977825,34.1158045,1537.5,0.8372880061854003,0.8371493081267393,0.8372186571560698,0.01964046155084662,0.018914944501195647,0.019277703026021133
10733,10734,0.005833,-116.978241,34.113628,1540,-116.975777,34.108341,1435,-116.977009,34.1109845,1487.5,0.8371493081267393,0.837560067762004,0.8373546879443716,0.018914944501195647,0.01803375712662641,0.01847435081391103
10734,10735,0.006908,-116.975777,34.108341,1435,-116.97084,34.103508,1421,-116.9733085,34.1059245,1428.0,0.837560067762004,0.8383830873721088,0.8379715775670564,0.01803375712662641,0.017228238196930735,0.017630997661778572
10735,10736,0.018045,-116.97084,34.103508,1421,-116.954086,34.096806,1423,-116.962463,34.100157,1422.0,0.8383830873721088,0.8411760528466264,0.8397795701093675,0.017228238196930735,0.01611121194681434,0.01666972507187254
10736,10737,0.025019,-116.954086,34.096806,1423,-116.979103,34.097115,1238,-116.9665945,34.0969605,1330.5,0.8411760528466264,0.8370056089361562,0.8390908308913914,0.01611121194681434,0.016162713157093025,0.016136962551953682
10737,10738,0.027125,-116.979103,34.097115,1238,-117.005493,34.103386,1165,-116.992298,34.1002505,1201.5,0.8370056089361562,0.832606279888014,0.834805944412085,0.016162713157093025,0.017207904385753252,0.016685308771423137
10738,10739,0.006335,-117.005493,34.103386,1165,-117.01181,34.103863,1047,-117.0086515,34.103624499999995,1106.0,0.832606279888014,0.831553208209458,0.832079744048736,0.017207904385753252,0.017287406254046577,0.017247655319899913
